,year,region_x,indicator,value,x_x,y_x,region_y,driving_licenses,x_y,y_y
273,2016,Qassim,No. of Accidents,25664,26.1967063704, 43.3429998455,Al-Baha,4614,27.400845724, 41.4406960508
274,2016,Qassim,No. of Accidents,25664,26.1967063704, 43.3429998455,Northern Boarder,4958,,
275,2016,Qassim,No. of Accidents,25664,26.1967063704, 43.3429998455,Najran,2153,,
276,2016,Qassim,No. of Accidents,25664,26.1967063704, 43.3429998455,Makkah,136055,,
277,2016,Qassim,No. of Accidents,25664,26.1967063704, 43.3429998455,Madinah,24540,,
278,2016,Qassim,No. of Accidents,25664,26.1967063704, 43.3429998455,Al-Qaseem,9180,,
279,2016,Qassim,No. of Accidents,25664,26.1967063704, 43.3429998455,Hail,54507,,
280,2016,Qassim,No. of Accidents,25664,26.1967063704, 43.3429998455,Eastern,142307,,
281,2016,Qassim,No. of Accidents,25664,26.1967063704, 43.3429998455,Assir,41367,,
282,2016,Qassim,No. of Accidents,25664,26.1967063704, 43.3429998455,Jazan,11504,,
283,2016,Qassim,No. of Accidents,25664,26.1967063704, 43.3429998455,Riyadh,242851,,
284,2016,Qassim,No. of Accidents,25664,26.1967063704, 43.3429998455,Al-Jouf,9371,,
285,2016,Qassim,No. of Accidents,25664,26.1967063704, 43.3429998455,Tabouk,13610,,
286,2016,Qassim,No. of Casualties - Injured,1513,26.1967063704, 43.3429998455,Al-Baha,4614,27.400845724, 41.4406960508
287,2016,Qassim,No. of Casualties - Injured,1513,26.1967063704, 43.3429998455,Northern Boarder,4958,,
288,2016,Qassim,No. of Casualties - Injured,1513,26.1967063704, 43.3429998455,Najran,2153,,
289,2016,Qassim,No. of Casualties - Injured,1513,26.1967063704, 43.3429998455,Makkah,136055,,
290,2016,Qassim,No. of Casualties - Injured,1513,26.1967063704, 43.3429998455,Madinah,24540,,
291,2016,Qassim,No. of Casualties - Injured,1513,26.1967063704, 43.3429998455,Al-Qaseem,9180,,
292,2016,Qassim,No. of Casualties - Injured,1513,26.1967063704, 43.3429998455,Hail,54507,,
293,2016,Qassim,No. of Casualties - Injured,1513,26.1967063704, 43.3429998455,Eastern,142307,,
294,2016,Qassim,No. of Casualties - Injured,1513,26.1967063704, 43.3429998455,Assir,41367,,
295,2016,Qassim,No. of Casualties - Injured,1513,26.1967063704, 43.3429998455,Jazan,11504,,
296,2016,Qassim,No. of Casualties - Injured,1513,26.1967063704, 43.3429998455,Riyadh,242851,,
297,2016,Qassim,No. of Casualties - Injured,1513,26.1967063704, 43.3429998455,Al-Jouf,9371,,
298,2016,Qassim,No. of Casualties - Injured,1513,26.1967063704, 43.3429998455,Tabouk,13610,,
299,2016,Tabouk,No. of Accidents,16031,27.90165499, 37.2598581394,Al-Baha,4614,27.400845724, 41.4406960508
300,2016,Tabouk,No. of Accidents,16031,27.90165499, 37.2598581394,Northern Boarder,4958,,
301,2016,Tabouk,No. of Accidents,16031,27.90165499, 37.2598581394,Najran,2153,,
302,2016,Tabouk,No. of Accidents,16031,27.90165499, 37.2598581394,Makkah,136055,,
303,2016,Tabouk,No. of Accidents,16031,27.90165499, 37.2598581394,Madinah,24540,,
304,2016,Tabouk,No. of Accidents,16031,27.90165499, 37.2598581394,Al-Qaseem,9180,,
305,2016,Tabouk,No. of Accidents,16031,27.90165499, 37.2598581394,Hail,54507,,
306,2016,Tabouk,No. of Accidents,16031,27.90165499, 37.2598581394,Eastern,142307,,
307,2016,Tabouk,No. of Accidents,16031,27.90165499, 37.2598581394,Assir,41367,,
308,2016,Tabouk,No. of Accidents,16031,27.90165499, 37.2598581394,Jazan,11504,,
309,2016,Tabouk,No. of Accidents,16031,27.90165499, 37.2598581394,Riyadh,242851,,
310,2016,Tabouk,No. of Accidents,16031,27.90165499, 37.2598581394,Al-Jouf,9371,,
311,2016,Tabouk,No. of Accidents,16031,27.90165499, 37.2598581394,Tabouk,13610,,
312,2016,Tabouk,No. of Casualties - Injured,1724,27.90165499, 37.2598581394,Al-Baha,4614,27.400845724, 41.4406960508
313,2016,Tabouk,No. of Casualties - Injured,1724,27.90165499, 37.2598581394,Northern Boarder,4958,,
314,2016,Tabouk,No. of Casualties - Injured,1724,27.90165499, 37.2598581394,Najran,2153,,
315,2016,Tabouk,No. of Casualties - Injured,1724,27.90165499, 37.2598581394,Makkah,136055,,
316,2016,Tabouk,No. of Casualties - Injured,1724,27.90165499, 37.2598581394,Madinah,24540,,
317,2016,Tabouk,No. of Casualties - Injured,1724,27.90165499, 37.2598581394,Al-Qaseem,9180,,
318,2016,Tabouk,No. of Casualties - Injured,1724,27.90165499, 37.2598581394,Hail,54507,,
319,2016,Tabouk,No. of Casualties - Injured,1724,27.90165499, 37.2598581394,Eastern,142307,,
320,2016,Tabouk,No. of Casualties - Injured,1724,27.90165499, 37.2598581394,Assir,41367,,
321,2016,Tabouk,No. of Casualties - Injured,1724,27.90165499, 37.2598581394,Jazan,11504,,
322,2016,Tabouk,No. of Casualties - Injured,1724,27.90165499, 37.2598581394,Riyadh,242851,,
323,2016,Tabouk,No. of Casualties - Injured,1724,27.90165499, 37.2598581394,Al-Jouf,9371,,
324,2016,Tabouk,No. of Casualties - Injured,1724,27.90165499, 37.2598581394,Tabouk,13610,,
325,2016,Al-Baaha,No. of Casualties - Dead,185,20.1484058503, 41.4665484892,Al-Baha,4614,27.400845724, 41.4406960508
326,2016,Al-Baaha,No. of Casualties - Dead,185,20.1484058503, 41.4665484892,Northern Boarder,4958,,
327,2016,Al-Baaha,No. of Casualties - Dead,185,20.1484058503, 41.4665484892,Najran,2153,,
328,2016,Al-Baaha,No. of Casualties - Dead,185,20.1484058503, 41.4665484892,Makkah,136055,,
329,2016,Al-Baaha,No. of Casualties - Dead,185,20.1484058503, 41.4665484892,Madinah,24540,,
330,2016,Al-Baaha,No. of Casualties - Dead,185,20.1484058503, 41.4665484892,Al-Qaseem,9180,,
331,2016,Al-Baaha,No. of Casualties - Dead,185,20.1484058503, 41.4665484892,Hail,54507,,
332,2016,Al-Baaha,No. of Casualties - Dead,185,20.1484058503, 41.4665484892,Eastern,142307,,
333,2016,Al-Baaha,No. of Casualties - Dead,185,20.1484058503, 41.4665484892,Assir,41367,,
334,2016,Al-Baaha,No. of Casualties - Dead,185,20.1484058503, 41.4665484892,Jazan,11504,,
335,2016,Al-Baaha,No. of Casualties - Dead,185,20.1484058503, 41.4665484892,Riyadh,242851,,
336,2016,Al-Baaha,No. of Casualties - Dead,185,20.1484058503, 41.4665484892,Al-Jouf,9371,,
337,2016,Al-Baaha,No. of Casualties - Dead,185,20.1484058503, 41.4665484892,Tabouk,13610,,
338,2016,Al-Baaha,No. of Accidents,3618,20.1484058503, 41.4665484892,Al-Baha,4614,27.400845724, 41.4406960508
339,2016,Al-Baaha,No. of Accidents,3618,20.1484058503, 41.4665484892,Northern Boarder,4958,,
340,2016,Al-Baaha,No. of Accidents,3618,20.1484058503, 41.4665484892,Najran,2153,,
341,2016,Al-Baaha,No. of Accidents,3618,20.1484058503, 41.4665484892,Makkah,136055,,
342,2016,Al-Baaha,No. of Accidents,3618,20.1484058503, 41.4665484892,Madinah,24540,,
343,2016,Al-Baaha,No. of Accidents,3618,20.1484058503, 41.4665484892,Al-Qaseem,9180,,
344,2016,Al-Baaha,No. of Accidents,3618,20.1484058503, 41.4665484892,Hail,54507,,
345,2016,Al-Baaha,No. of Accidents,3618,20.1484058503, 41.4665484892,Eastern,142307,,
346,2016,Al-Baaha,No. of Accidents,3618,20.1484058503, 41.4665484892,Assir,41367,,
347,2016,Al-Baaha,No. of Accidents,3618,20.1484058503, 41.4665484892,Jazan,11504,,
348,2016,Al-Baaha,No. of Accidents,3618,20.1484058503, 41.4665484892,Riyadh,242851,,
349,2016,Al-Baaha,No. of Accidents,3618,20.1484058503, 41.4665484892,Al-Jouf,9371,,
350,2016,Al-Baaha,No. of Accidents,3618,20.1484058503, 41.4665484892,Tabouk,13610,,
351,2016,Al-Jouf,No. of Casualties - Dead,245,29.9677445762, 39.5570371172,Al-Baha,4614,27.400845724, 41.4406960508
352,2016,Al-Jouf,No. of Casualties - Dead,245,29.9677445762, 39.5570371172,Northern Boarder,4958,,
353,2016,Al-Jouf,No. of Casualties - Dead,245,29.9677445762, 39.5570371172,Najran,2153,,
354,2016,Al-Jouf,No. of Casualties - Dead,245,29.9677445762, 39.5570371172,Makkah,136055,,
355,2016,Al-Jouf,No. of Casualties - Dead,245,29.9677445762, 39.5570371172,Madinah,24540,,
356,2016,Al-Jouf,No. of Casualties - Dead,245,29.9677445762, 39.5570371172,Al-Qaseem,9180,,
357,2016,Al-Jouf,No. of Casualties - Dead,245,29.9677445762, 39.5570371172,Hail,54507,,
358,2016,Al-Jouf,No. of Casualties - Dead,245,29.9677445762, 39.5570371172,Eastern,142307,,
359,2016,Al-Jouf,No. of Casualties - Dead,245,29.9677445762, 39.5570371172,Assir,41367,,
360,2016,Al-Jouf,No. of Casualties - Dead,245,29.9677445762, 39.5570371172,Jazan,11504,,
361,2016,Al-Jouf,No. of Casualties - Dead,245,29.9677445762, 39.5570371172,Riyadh,242851,,
362,2016,Al-Jouf,No. of Casualties - Dead,245,29.9677445762, 39.5570371172,Al-Jouf,9371,,
363,2016,Al-Jouf,No. of Casualties - Dead,245,29.9677445762, 39.5570371172,Tabouk,13610,,
364,2016,Madinah,No. of Casualties - Injured,4184,24.927534539, 39.4918237173,Al-Baha,4614,27.400845724, 41.4406960508
365,2016,Madinah,No. of Casualties - Injured,4184,24.927534539, 39.4918237173,Northern Boarder,4958,,
366,2016,Madinah,No. of Casualties - Injured,4184,24.927534539, 39.4918237173,Najran,2153,,
367,2016,Madinah,No. of Casualties - Injured,4184,24.927534539, 39.4918237173,Makkah,136055,,
368,2016,Madinah,No. of Casualties - Injured,4184,24.927534539, 39.4918237173,Madinah,24540,,
369,2016,Madinah,No. of Casualties - Injured,4184,24.927534539, 39.4918237173,Al-Qaseem,9180,,
370,2016,Madinah,No. of Casualties - Injured,4184,24.927534539, 39.4918237173,Hail,54507,,
371,2016,Madinah,No. of Casualties - Injured,4184,24.927534539, 39.4918237173,Eastern,142307,,
372,2016,Madinah,No. of Casualties - Injured,4184,24.927534539, 39.4918237173,Assir,41367,,
373,2016,Madinah,No. of Casualties - Injured,4184,24.927534539, 39.4918237173,Jazan,11504,,
374,2016,Madinah,No. of Casualties - Injured,4184,24.927534539, 39.4918237173,Riyadh,242851,,
375,2016,Madinah,No. of Casualties - Injured,4184,24.927534539, 39.4918237173,Al-Jouf,9371,,
376,2016,Madinah,No. of Casualties - Injured,4184,24.927534539, 39.4918237173,Tabouk,13610,,
377,2016,Asir,No. of Accidents,32684,19.1387847401, 42.941470036,Al-Baha,4614,27.400845724, 41.4406960508
378,2016,Asir,No. of Accidents,32684,19.1387847401, 42.941470036,Northern Boarder,4958,,
379,2016,Asir,No. of Accidents,32684,19.1387847401, 42.941470036,Najran,2153,,
380,2016,Asir,No. of Accidents,32684,19.1387847401, 42.941470036,Makkah,136055,,
381,2016,Asir,No. of Accidents,32684,19.1387847401, 42.941470036,Madinah,24540,,
382,2016,Asir,No. of Accidents,32684,19.1387847401, 42.941470036,Al-Qaseem,9180,,
383,2016,Asir,No. of Accidents,32684,19.1387847401, 42.941470036,Hail,54507,,
384,2016,Asir,No. of Accidents,32684,19.1387847401, 42.941470036,Eastern,142307,,
385,2016,Asir,No. of Accidents,32684,19.1387847401, 42.941470036,Assir,41367,,
386,2016,Asir,No. of Accidents,32684,19.1387847401, 42.941470036,Jazan,11504,,
387,2016,Asir,No. of Accidents,32684,19.1387847401, 42.941470036,Riyadh,242851,,
388,2016,Asir,No. of Accidents,32684,19.1387847401, 42.941470036,Al-Jouf,9371,,
389,2016,Asir,No. of Accidents,32684,19.1387847401, 42.941470036,Tabouk,13610,,
390,2016,Hail,No. of Casualties - Injured,932,27.400845724, 41.4406960508,Al-Baha,4614,27.400845724, 41.4406960508
391,2016,Hail,No. of Casualties - Injured,932,27.400845724, 41.4406960508,Northern Boarder,4958,,
392,2016,Hail,No. of Casualties - Injured,932,27.400845724, 41.4406960508,Najran,2153,,
393,2016,Hail,No. of Casualties - Injured,932,27.400845724, 41.4406960508,Makkah,136055,,
394,2016,Hail,No. of Casualties - Injured,932,27.400845724, 41.4406960508,Madinah,24540,,
395,2016,Hail,No. of Casualties - Injured,932,27.400845724, 41.4406960508,Al-Qaseem,9180,,
396,2016,Hail,No. of Casualties - Injured,932,27.400845724, 41.4406960508,Hail,54507,,
397,2016,Hail,No. of Casualties - Injured,932,27.400845724, 41.4406960508,Eastern,142307,,
398,2016,Hail,No. of Casualties - Injured,932,27.400845724, 41.4406960508,Assir,41367,,
399,2016,Hail,No. of Casualties - Injured,932,27.400845724, 41.4406960508,Jazan,11504,,
400,2016,Hail,No. of Casualties - Injured,932,27.400845724, 41.4406960508,Riyadh,242851,,
401,2016,Hail,No. of Casualties - Injured,932,27.400845724, 41.4406960508,Al-Jouf,9371,,
402,2016,Hail,No. of Casualties - Injured,932,27.400845724, 41.4406960508,Tabouk,13610,,
403,2016,Northern Boarder,No. of Accidents,13196,30.197074783, 41.8171186952,Al-Baha,4614,27.400845724, 41.4406960508
404,2016,Northern Boarder,No. of Accidents,13196,30.197074783, 41.8171186952,Northern Boarder,4958,,
405,2016,Northern Boarder,No. of Accidents,13196,30.197074783, 41.8171186952,Najran,2153,,
406,2016,Northern Boarder,No. of Accidents,13196,30.197074783, 41.8171186952,Makkah,136055,,
407,2016,Northern Boarder,No. of Accidents,13196,30.197074783, 41.8171186952,Madinah,24540,,
408,2016,Northern Boarder,No. of Accidents,13196,30.197074783, 41.8171186952,Al-Qaseem,9180,,
409,2016,Northern Boarder,No. of Accidents,13196,30.197074783, 41.8171186952,Hail,54507,,
410,2016,Northern Boarder,No. of Accidents,13196,30.197074783, 41.8171186952,Eastern,142307,,
411,2016,Northern Boarder,No. of Accidents,13196,30.197074783, 41.8171186952,Assir,41367,,
412,2016,Northern Boarder,No. of Accidents,13196,30.197074783, 41.8171186952,Jazan,11504,,
413,2016,Northern Boarder,No. of Accidents,13196,30.197074783, 41.8171186952,Riyadh,242851,,
414,2016,Northern Boarder,No. of Accidents,13196,30.197074783, 41.8171186952,Al-Jouf,9371,,
415,2016,Northern Boarder,No. of Accidents,13196,30.197074783, 41.8171186952,Tabouk,13610,,
416,2016,Jazan,No. of Accidents,25873,17.2072313962, 42.6525807422,Al-Baha,4614,27.400845724, 41.4406960508
417,2016,Jazan,No. of Accidents,25873,17.2072313962, 42.6525807422,Northern Boarder,4958,,
418,2016,Jazan,No. of Accidents,25873,17.2072313962, 42.6525807422,Najran,2153,,
419,2016,Jazan,No. of Accidents,25873,17.2072313962, 42.6525807422,Makkah,136055,,
420,2016,Jazan,No. of Accidents,25873,17.2072313962, 42.6525807422,Madinah,24540,,
421,2016,Jazan,No. of Accidents,25873,17.2072313962, 42.6525807422,Al-Qaseem,9180,,
422,2016,Jazan,No. of Accidents,25873,17.2072313962, 42.6525807422,Hail,54507,,
423,2016,Jazan,No. of Accidents,25873,17.2072313962, 42.6525807422,Eastern,142307,,
424,2016,Jazan,No. of Accidents,25873,17.2072313962, 42.6525807422,Assir,41367,,
425,2016,Jazan,No. of Accidents,25873,17.2072313962, 42.6525807422,Jazan,11504,,
426,2016,Jazan,No. of Accidents,25873,17.2072313962, 42.6525807422,Riyadh,242851,,
427,2016,Jazan,No. of Accidents,25873,17.2072313962, 42.6525807422,Al-Jouf,9371,,
428,2016,Jazan,No. of Accidents,25873,17.2072313962, 42.6525807422,Tabouk,13610,,
429,2016,Najran,No. of Accidents,3235,18.4511003068, 46.8688495726,Al-Baha,4614,27.400845724, 41.4406960508
430,2016,Najran,No. of Accidents,3235,18.4511003068, 46.8688495726,Northern Boarder,4958,,
431,2016,Najran,No. of Accidents,3235,18.4511003068, 46.8688495726,Najran,2153,,
432,2016,Najran,No. of Accidents,3235,18.4511003068, 46.8688495726,Makkah,136055,,
433,2016,Najran,No. of Accidents,3235,18.4511003068, 46.8688495726,Madinah,24540,,
434,2016,Najran,No. of Accidents,3235,18.4511003068, 46.8688495726,Al-Qaseem,9180,,
435,2016,Najran,No. of Accidents,3235,18.4511003068, 46.8688495726,Hail,54507,,
436,2016,Najran,No. of Accidents,3235,18.4511003068, 46.8688495726,Eastern,142307,,
437,2016,Najran,No. of Accidents,3235,18.4511003068, 46.8688495726,Assir,41367,,
438,2016,Najran,No. of Accidents,3235,18.4511003068, 46.8688495726,Jazan,11504,,
439,2016,Najran,No. of Accidents,3235,18.4511003068, 46.8688495726,Riyadh,242851,,
440,2016,Najran,No. of Accidents,3235,18.4511003068, 46.8688495726,Al-Jouf,9371,,
441,2016,Najran,No. of Accidents,3235,18.4511003068, 46.8688495726,Tabouk,13610,,
442,2016,Riyadh,No. of Casualties - Injured,4207,23.0814341634, 45.5857512766,Al-Baha,4614,27.400845724, 41.4406960508
443,2016,Riyadh,No. of Casualties - Injured,4207,23.0814341634, 45.5857512766,Northern Boarder,4958,,
444,2016,Riyadh,No. of Casualties - Injured,4207,23.0814341634, 45.5857512766,Najran,2153,,
445,2016,Riyadh,No. of Casualties - Injured,4207,23.0814341634, 45.5857512766,Makkah,136055,,
446,2016,Riyadh,No. of Casualties - Injured,4207,23.0814341634, 45.5857512766,Madinah,24540,,
447,2016,Riyadh,No. of Casualties - Injured,4207,23.0814341634, 45.5857512766,Al-Qaseem,9180,,
448,2016,Riyadh,No. of Casualties - Injured,4207,23.0814341634, 45.5857512766,Hail,54507,,
449,2016,Riyadh,No. of Casualties - Injured,4207,23.0814341634, 45.5857512766,Eastern,142307,,
450,2016,Riyadh,No. of Casualties - Injured,4207,23.0814341634, 45.5857512766,Assir,41367,,
451,2016,Riyadh,No. of Casualties - Injured,4207,23.0814341634, 45.5857512766,Jazan,11504,,
452,2016,Riyadh,No. of Casualties - Injured,4207,23.0814341634, 45.5857512766,Riyadh,242851,,
453,2016,Riyadh,No. of Casualties - Injured,4207,23.0814341634, 45.5857512766,Al-Jouf,9371,,
454,2016,Riyadh,No. of Casualties - Injured,4207,23.0814341634, 45.5857512766,Tabouk,13610,,
455,2016,Makkah,No. of Casualties - Dead,2243,21.628962766, 41.2636898334,Al-Baha,4614,27.400845724, 41.4406960508
456,2016,Makkah,No. of Casualties - Dead,2243,21.628962766, 41.2636898334,Northern Boarder,4958,,
457,2016,Makkah,No. of Casualties - Dead,2243,21.628962766, 41.2636898334,Najran,2153,,
458,2016,Makkah,No. of Casualties - Dead,2243,21.628962766, 41.2636898334,Makkah,136055,,
459,2016,Makkah,No. of Casualties - Dead,2243,21.628962766, 41.2636898334,Madinah,24540,,
460,2016,Makkah,No. of Casualties - Dead,2243,21.628962766, 41.2636898334,Al-Qaseem,9180,,
461,2016,Makkah,No. of Casualties - Dead,2243,21.628962766, 41.2636898334,Hail,54507,,
462,2016,Makkah,No. of Casualties - Dead,2243,21.628962766, 41.2636898334,Eastern,142307,,
463,2016,Makkah,No. of Casualties - Dead,2243,21.628962766, 41.2636898334,Assir,41367,,
464,2016,Makkah,No. of Casualties - Dead,2243,21.628962766, 41.2636898334,Jazan,11504,,
465,2016,Makkah,No. of Casualties - Dead,2243,21.628962766, 41.2636898334,Riyadh,242851,,
466,2016,Makkah,No. of Casualties - Dead,2243,21.628962766, 41.2636898334,Al-Jouf,9371,,
467,2016,Makkah,No. of Casualties - Dead,2243,21.628962766, 41.2636898334,Tabouk,13610,,
468,2016,Qassim,No. of Casualties - Dead,397,26.1967063704, 43.3429998455,Al-Baha,4614,27.400845724, 41.4406960508
469,2016,Qassim,No. of Casualties - Dead,397,26.1967063704, 43.3429998455,Northern Boarder,4958,,
470,2016,Qassim,No. of Casualties - Dead,397,26.1967063704, 43.3429998455,Najran,2153,,
471,2016,Qassim,No. of Casualties - Dead,397,26.1967063704, 43.3429998455,Makkah,136055,,
472,2016,Qassim,No. of Casualties - Dead,397,26.1967063704, 43.3429998455,Madinah,24540,,
473,2016,Qassim,No. of Casualties - Dead,397,26.1967063704, 43.3429998455,Al-Qaseem,9180,,
474,2016,Qassim,No. of Casualties - Dead,397,26.1967063704, 43.3429998455,Hail,54507,,
475,2016,Qassim,No. of Casualties - Dead,397,26.1967063704, 43.3429998455,Eastern,142307,,
476,2016,Qassim,No. of Casualties - Dead,397,26.1967063704, 43.3429998455,Assir,41367,,
477,2016,Qassim,No. of Casualties - Dead,397,26.1967063704, 43.3429998455,Jazan,11504,,
478,2016,Qassim,No. of Casualties - Dead,397,26.1967063704, 43.3429998455,Riyadh,242851,,
479,2016,Qassim,No. of Casualties - Dead,397,26.1967063704, 43.3429998455,Al-Jouf,9371,,
480,2016,Qassim,No. of Casualties - Dead,397,26.1967063704, 43.3429998455,Tabouk,13610,,
481,2016,Najran,No. of Casualties - Dead,173,18.4511003068, 46.8688495726,Al-Baha,4614,27.400845724, 41.4406960508
482,2016,Najran,No. of Casualties - Dead,173,18.4511003068, 46.8688495726,Northern Boarder,4958,,
483,2016,Najran,No. of Casualties - Dead,173,18.4511003068, 46.8688495726,Najran,2153,,
484,2016,Najran,No. of Casualties - Dead,173,18.4511003068, 46.8688495726,Makkah,136055,,
485,2016,Najran,No. of Casualties - Dead,173,18.4511003068, 46.8688495726,Madinah,24540,,
486,2016,Najran,No. of Casualties - Dead,173,18.4511003068, 46.8688495726,Al-Qaseem,9180,,
487,2016,Najran,No. of Casualties - Dead,173,18.4511003068, 46.8688495726,Hail,54507,,
488,2016,Najran,No. of Casualties - Dead,173,18.4511003068, 46.8688495726,Eastern,142307,,
489,2016,Najran,No. of Casualties - Dead,173,18.4511003068, 46.8688495726,Assir,41367,,
490,2016,Najran,No. of Casualties - Dead,173,18.4511003068, 46.8688495726,Jazan,11504,,
491,2016,Najran,No. of Casualties - Dead,173,18.4511003068, 46.8688495726,Riyadh,242851,,
492,2016,Najran,No. of Casualties - Dead,173,18.4511003068, 46.8688495726,Al-Jouf,9371,,
493,2016,Najran,No. of Casualties - Dead,173,18.4511003068, 46.8688495726,Tabouk,13610,,
494,2016,Najran,No. of Casualties - Injured,706,18.4511003068, 46.8688495726,Al-Baha,4614,27.400845724, 41.4406960508
495,2016,Najran,No. of Casualties - Injured,706,18.4511003068, 46.8688495726,Northern Boarder,4958,,
496,2016,Najran,No. of Casualties - Injured,706,18.4511003068, 46.8688495726,Najran,2153,,
497,2016,Najran,No. of Casualties - Injured,706,18.4511003068, 46.8688495726,Makkah,136055,,
498,2016,Najran,No. of Casualties - Injured,706,18.4511003068, 46.8688495726,Madinah,24540,,
499,2016,Najran,No. of Casualties - Injured,706,18.4511003068, 46.8688495726,Al-Qaseem,9180,,
500,2016,Najran,No. of Casualties - Injured,706,18.4511003068, 46.8688495726,Hail,54507,,
501,2016,Najran,No. of Casualties - Injured,706,18.4511003068, 46.8688495726,Eastern,142307,,
502,2016,Najran,No. of Casualties - Injured,706,18.4511003068, 46.8688495726,Assir,41367,,
503,2016,Najran,No. of Casualties - Injured,706,18.4511003068, 46.8688495726,Jazan,11504,,
504,2016,Najran,No. of Casualties - Injured,706,18.4511003068, 46.8688495726,Riyadh,242851,,
505,2016,Najran,No. of Casualties - Injured,706,18.4511003068, 46.8688495726,Al-Jouf,9371,,
506,2016,Najran,No. of Casualties - Injured,706,18.4511003068, 46.8688495726,Tabouk,13610,,
507,2017,Jazan,No. of Accidents,22161,17.2072313962, 42.6525807422,Hail,22035,17.2072313962, 42.6525807422
508,2017,Jazan,No. of Accidents,22161,17.2072313962, 42.6525807422,Northern Boarder,5280,23.2883307307, 50.1478302439
509,2017,Jazan,No. of Accidents,22161,17.2072313962, 42.6525807422,Al-Qaseem,6318,,
510,2017,Jazan,No. of Accidents,22161,17.2072313962, 42.6525807422,Eastern,126816,,
511,2017,Jazan,No. of Accidents,22161,17.2072313962, 42.6525807422,Tabouk,10232,,
512,2017,Jazan,No. of Accidents,22161,17.2072313962, 42.6525807422,Makkah,142487,,
513,2017,Jazan,No. of Accidents,22161,17.2072313962, 42.6525807422,Najran,13825,,
514,2017,Jazan,No. of Accidents,22161,17.2072313962, 42.6525807422,Al-Jouf,8091,,
515,2017,Jazan,No. of Accidents,22161,17.2072313962, 42.6525807422,Madinah,36165,,
516,2017,Jazan,No. of Accidents,22161,17.2072313962, 42.6525807422,Assir,39133,,
517,2017,Jazan,No. of Accidents,22161,17.2072313962, 42.6525807422,Jazan,18345,,
518,2017,Jazan,No. of Accidents,22161,17.2072313962, 42.6525807422,Riyadh,495307,,
519,2017,Jazan,No. of Accidents,22161,17.2072313962, 42.6525807422,Al-Baha,4131,,
520,2017,Al-Jouf,No. of Accidents,10469,29.9677445762, 39.5570371172,Hail,22035,17.2072313962, 42.6525807422
521,2017,Al-Jouf,No. of Accidents,10469,29.9677445762, 39.5570371172,Northern Boarder,5280,23.2883307307, 50.1478302439
522,2017,Al-Jouf,No. of Accidents,10469,29.9677445762, 39.5570371172,Al-Qaseem,6318,,
523,2017,Al-Jouf,No. of Accidents,10469,29.9677445762, 39.5570371172,Eastern,126816,,
524,2017,Al-Jouf,No. of Accidents,10469,29.9677445762, 39.5570371172,Tabouk,10232,,
525,2017,Al-Jouf,No. of Accidents,10469,29.9677445762, 39.5570371172,Makkah,142487,,
526,2017,Al-Jouf,No. of Accidents,10469,29.9677445762, 39.5570371172,Najran,13825,,
527,2017,Al-Jouf,No. of Accidents,10469,29.9677445762, 39.5570371172,Al-Jouf,8091,,
528,2017,Al-Jouf,No. of Accidents,10469,29.9677445762, 39.5570371172,Madinah,36165,,
529,2017,Al-Jouf,No. of Accidents,10469,29.9677445762, 39.5570371172,Assir,39133,,
530,2017,Al-Jouf,No. of Accidents,10469,29.9677445762, 39.5570371172,Jazan,18345,,
531,2017,Al-Jouf,No. of Accidents,10469,29.9677445762, 39.5570371172,Riyadh,495307,,
532,2017,Al-Jouf,No. of Accidents,10469,29.9677445762, 39.5570371172,Al-Baha,4131,,
533,2017,Riyadh,No. of Accidents,99925,23.0814341634, 45.5857512766,Hail,22035,17.2072313962, 42.6525807422
534,2017,Riyadh,No. of Accidents,99925,23.0814341634, 45.5857512766,Northern Boarder,5280,23.2883307307, 50.1478302439
535,2017,Riyadh,No. of Accidents,99925,23.0814341634, 45.5857512766,Al-Qaseem,6318,,
536,2017,Riyadh,No. of Accidents,99925,23.0814341634, 45.5857512766,Eastern,126816,,
537,2017,Riyadh,No. of Accidents,99925,23.0814341634, 45.5857512766,Tabouk,10232,,
538,2017,Riyadh,No. of Accidents,99925,23.0814341634, 45.5857512766,Makkah,142487,,
539,2017,Riyadh,No. of Accidents,99925,23.0814341634, 45.5857512766,Najran,13825,,
540,2017,Riyadh,No. of Accidents,99925,23.0814341634, 45.5857512766,Al-Jouf,8091,,
541,2017,Riyadh,No. of Accidents,99925,23.0814341634, 45.5857512766,Madinah,36165,,
542,2017,Riyadh,No. of Accidents,99925,23.0814341634, 45.5857512766,Assir,39133,,
543,2017,Riyadh,No. of Accidents,99925,23.0814341634, 45.5857512766,Jazan,18345,,
544,2017,Riyadh,No. of Accidents,99925,23.0814341634, 45.5857512766,Riyadh,495307,,
545,2017,Riyadh,No. of Accidents,99925,23.0814341634, 45.5857512766,Al-Baha,4131,,
546,2017,Riyadh,No. of Casualties - Injured,4540,23.0814341634, 45.5857512766,Hail,22035,17.2072313962, 42.6525807422
547,2017,Riyadh,No. of Casualties - Injured,4540,23.0814341634, 45.5857512766,Northern Boarder,5280,23.2883307307, 50.1478302439
548,2017,Riyadh,No. of Casualties - Injured,4540,23.0814341634, 45.5857512766,Al-Qaseem,6318,,
549,2017,Riyadh,No. of Casualties - Injured,4540,23.0814341634, 45.5857512766,Eastern,126816,,
550,2017,Riyadh,No. of Casualties - Injured,4540,23.0814341634, 45.5857512766,Tabouk,10232,,
